8929	24947431	2096	234
8930	24957951	237	78
8931	24959369	58	37
8932	24959755	1286	131
8933	24966264	29	23
8934	24966463	181	84
8935	24967481	3	2
8936	24967506	124	70
8937	24968285	130	98
8938	24969147	132	84
8939	24969981	467	211
8940	24972846	3	3
8941	24972878	64	39
8942	24973285	3	3
8943	24973313	199	97
8944	24974484	25	8
8945	24974637	2	1
8946	24974654	32	31
8947	24974905	270	140
8948	24976503	828	213
8949	24980778	181	73
8950	24981832	2	2
8951	24981853	309	93
8952	24983593	1	1
8953	24983605	43	33
8954	24983918	43	25
8955	24984191	71	31
8956	24984621	38	26
8957	24984870	38	26
8958	24985119	93	43
8959	24985689	45	28
8960	24985985	80	44
8961	24986492	253	86
8962	24987873	120	60
8963	24988666	115	69
8964	24989431	6	5
8965	24989484	159	117
8966	24990526	50	28
8967	24990844	76	41
8968	24991340	15	14
8969	24991457	727	298
8970	24995699	16	9
8971	24995807	42	31
8972	24996106	294	113
8973	24997803	389	187
8974	24999956	89	41
8975	25000507	502	114
8976	25003226	694	243
8977	25007122	1	1
8978	25007134	6	6
8979	25007188	3	3
8980	25007218	11	7
8981	25007300	18	13
8982	25007442	3	3
8983	25007473	35	19
8984	25007698	204	44
8985	25008809	7	2
8986	25008856	36	29
8987	25009118	29	14
8988	25009308	128	72
8989	25010088	26	12
8990	25010263	13	13
8991	25010364	1	1
8992	25010376	1	1
8993	25010388	10	6
8994	25010458	1	1
8995	25010470	1	1
8996	25010482	2	1
8997	25010498	254	93
8998	25012109	143	91
8999	25013038	1	1
9000	25013050	222	66
9001	25014299	232	111
9002	25015750	152	61
9003	25016654	245	87
9004	25018050	114	65
9005	25018810	83	56
9006	25019358	298	191
9007	25021223	611	236
9008	25024813	10	7
9009	25024887	59	44
9010	25025311	124	73
9011	25026144	378	227
9012	25028548	127	63
9013	25029378	70	25
9014	25029842	54	44
9015	25030229	1	1
9016	25030241	358	159
9017	25032421	10	8
9018	25032504	110	74
9019	25033250	133	49
9020	25034072	105	44
9021	25034722	7	6
9022	25034783	29	29
9023	25035011	191	35
9024	25036144	35	28
9025	25036392	144	104
9026	25037350	8	6
9027	25037419	149	134
9028	25038363	17	17
9029	25038494	921	256
9030	25043502	7	7
9031	25043561	10	8
9032	25043632	128	71
9033	25044498	6	2
9034	25044548	201	40
9035	25045585	1224	296
9036	25052282	14	10
9037	25052391	36	34
9038	25052648	189	90
9039	25053864	77	60
9040	25054413	8	7
9041	25054476	45	10
9042	25054767	87	51
9043	25055329	1588	439
9044	25063624	4	3
9045	25063660	20	12
9046	25063808	191	90
9047	25064934	28	20
9048	25065130	110	69
9049	25065851	206	85
9050	25067123	547	102
9051	25069966	67	34
9052	25070383	3	2
9053	25070410	67	29
9054	25070842	65	34
9055	25071286	338	158
9056	25073424	45	18
9057	25073732	32	23
9058	25073959	1	1
9059	25073971	1	1
9060	25073983	720	128
9061	25077828	66	27
9062	25078251	17	16
9063	25078388	72	20
9064	25078847	4	4
9065	25078884	26	20
9066	25079090	15	13
9067	25079214	24	22
9068	25079395	106	32
9069	25080038	83	48
9070	25080623	151	41
9071	25081566	81	48
9072	25082128	2	2
9073	25082150	2	2
9074	25082169	15	8
9075	25082279	591	149
9076	25085477	221	94
9077	25086811	139	92
9078	25087765	50	32
9079	25088103	9	9
9080	25088175	49	23
9081	25088502	11	8
9082	25088587	8	5
9083	25088647	40	28
9084	25088942	118	57
9085	25089640	44	25
9086	25089932	5	1
9087	25089965	73	34
9088	25090443	92	47
9089	25091064	1	1
9090	25091075	3	3
9091	25091104	80	56
9092	25091680	150	89
9093	25092687	27	22
9094	25092884	84	46
9095	25093438	143	100
9096	25094382	45	29
9097	25094702	19	18
9098	25094857	14	9
9099	25094953	70	39
9100	25095421	45	39
9101	25095762	106	68
9102	25096512	106	48
9103	25097164	124	62
9104	25098009	113	61
9105	25098735	292	165
9106	25100548	52	41
9107	25100941	389	61
9108	25102797	10	9
9109	25102878	13	7
9110	25102966	2	1
9111	25102983	7	5
9112	25103043	29	16
9113	25103245	52	32
9114	25103595	29	16
9115	25103795	2	2
9116	25103817	14	14
9117	25103929	13	11
9118	25104032	1	1
9119	25104044	18	13
9120	25104185	58	26
9121	25104534	58	46
9122	25104942	13	11
9123	25105038	369	134
9124	25107132	264	142
9125	25108786	10	4
9126	25108851	14	12
9127	25108966	241	125
9128	25110441	1	1
9129	25110453	240	149
9130	25111852	1	1
9131	25111864	1	1
9132	25111876	1	1
9133	25111888	348	69
9134	25113862	3	2
9135	25113887	106	41
9136	25114526	145	98
9137	25115487	209	129
9138	25116831	71	15
9139	25117216	10	8
9140	25117296	52	50
9141	25117673	41	25
9142	25117939	38	32
9143	25118230	185	88
9144	25119383	1	1
9145	25119395	297	150
9146	25121257	104	82
9147	25121997	139	46
9148	25122804	4	4
9149	25122840	66	10
9150	25123212	2	1
9151	25123230	24	20
9152	25123405	6	4
9153	25123459	32	23
9154	25123675	19	10
9155	25123813	149	39
9156	25124650	17	14
9157	25124787	7	5
9158	25124843	8	6
9159	25124906	14	13
9160	25125022	1	1
9161	25125035	47	16
9162	25125330	1	1
9163	25125343	135	99
9164	25126268	2	2
9165	25126291	3	1
9166	25126314	82	74
9167	25126855	132	62
9168	25127682	12	8
9169	25127772	1	1
9170	25127785	1	1
9171	25127798	572	323
9172	25130998	2	2
9173	25131022	96	63
9174	25131697	5	5
9175	25131744	37	14
9176	25131957	57	33
9177	25132341	82	69
9178	25132925	48	32
9179	25133251	2	2
9180	25133275	12	8
9181	25133366	101	63
9182	25134073	1	1
9183	25134086	29	23
9184	25134300	14	6
9185	25134407	32	25
9186	25134640	52	25
9187	25135001	19	17
9188	25135140	122	76
9189	25135890	8	8
9190	25135962	184	132
9191	25137094	54	34
9192	25137491	209	105
9193	25138743	121	47
9194	25139527	57	37
9195	25139905	545	184
9196	25142984	7	5
9197	25143040	130	71
9198	25143933	7	7
9199	25143999	8	5
9200	25144061	8	7
9201	25144131	10	9
9202	25144221	553	130
9203	25147369	184	70
9204	25148483	16	15
9205	25148616	4	4
9206	25148654	2	2
9207	25148675	159	93
9208	25149717	27	22
9209	25149917	50	43
9210	25150285	94	54
9211	25150956	239	137
9212	25152503	2	2
9213	25152525	2	2
9214	25152547	240	74
9215	25154037	62	34
9216	25154435	47	32
9217	25154784	26	4
9218	25154923	107	48
9219	25155587	49	15
9220	25155911	65	8
9221	25156233	83	54
9222	25156822	18	17
9223	25156966	26	18
9224	25157146	39	32
9225	25157433	22	21
9226	25157598	39	26
9227	25157861	117	44
9228	25158565	59	33
9229	25158961	126	64
9230	25159810	35	12
9231	25160054	72	49
9232	25160571	81	56
9233	25161118	477	238
9234	25164053	12	8
9235	25164150	74	27
9236	25164607	160	98
9237	25165646	45	35
9238	25165973	203	159
9239	25167297	44	20
9240	25167588	12	12
9241	25167691	57	38
9242	25168047	22	10
9243	25168199	72	46
9244	25168713	37	30
9245	25168987	27	23
9246	25169197	505	154
9247	25172065	144	75
9248	25172984	391	212
9249	25175423	50	38
9250	25175783	45	34
9251	25176100	29	25
9252	25176323	31	25
9253	25176549	93	23
9254	25177112	22	14
9255	25177280	16	15
9256	25177414	137	60
9257	25178313	86	40
9258	25178837	525	172
9259	25181769	461	163
9260	25184337	27	14
9261	25184531	153	63
9262	25185475	156	41
9263	25186482	48	34
9264	25186829	28	15
9265	25187023	12	10
9266	25187121	154	69
9267	25188107	19	13
9268	25188243	466	214
9269	25191090	36	25
9270	25191349	301	183
9271	25193248	245	105
9272	25194821	2	2
9273	25194843	11	11
9274	25194942	29	21
9275	25195147	3	3
9276	25195177	28	26
9277	25195399	29	25
9278	25195622	39	36
9279	25195913	134	67
9280	25196791	5	5
9281	25196838	109	62
9282	25197613	71	57
9283	25198048	363	215
9284	25200250	30	22
9285	25200474	117	75
9286	25201246	252	149
9287	25202761	71	7
9288	25203103	103	35
9289	25203725	14	5
9290	25203815	5	3
9291	25203851	1124	390
9292	25210131	120	87
9293	25210885	6	5
9294	25210937	96	43
9295	25211489	72	18
9296	25211905	6	4
9297	25211954	412	128
9298	25214337	517	96
9299	25216734	155	91
9300	25217731	173	108
9301	25218863	42	22
9302	25219138	41	15
9303	25219390	15	12
9304	25219505	22	13
9305	25219661	14	10
9306	25219764	6	5
9307	25219814	40	16
9308	25220060	76	53
9309	25220536	196	101
9310	25221605	2	2
9311	25221626	120	78
9312	25222449	108	59
9313	25223098	402	129
9314	25225352	44	22
9315	25225646	82	26
9316	25226122	105	76
9317	25226822	201	101
9318	25228100	129	74
9319	25228977	14	8
9320	25229079	65	33
9321	25229475	118	46
9322	25230096	130	84
9323	25230924	181	16
9324	25231749	95	44
9325	25232384	10	7
9326	25232459	89	47
9327	25233048	32	19
9328	25233278	173	67
9329	25234344	21	10
9330	25234506	212	70
9331	25235824	24	16
9332	25236016	15	8
9333	25236125	83	34
9334	25236685	39	28
9335	25236968	100	53
9336	25237622	52	32
9337	25237978	91	42
9338	25238595	10	7
9339	25238678	217	104
9340	25240108	79	59
9341	25240676	13	3
9342	25240748	35	15
9343	25241001	9	5
9344	25241067	409	20
9345	25243329	264	69
9346	25244728	432	185
9347	25247332	34	21
9348	25247574	18	3
9349	25247671	105	59
9350	25248348	200	77
9351	25249670	74	45
9352	25250194	41	34
9353	25250495	187	108
9354	25251748	93	40
9355	25252309	170	95
9356	25253476	138	75
9357	25254441	48	30
9358	25254794	49	35
9359	25255151	2	2
9360	25255172	63	35
9361	25255586	208	122
9362	25256994	58	45
9363	25257426	49	31
9364	25257787	113	63
9365	25258559	112	58
9366	25259330	48	36
9367	25259675	171	78
9368	25260742	25	5
9369	25260872	2	2
9370	25260893	10	6
9371	25260966	36	2
9372	25261125	3	3
9373	25261156	14	3
9374	25261248	878	119
9375	25265591	171	84
9376	25266681	21	15
9377	25266835	55	26
9378	25267196	39	29
9379	25267486	14	2
9380	25267557	7	6
9381	25267616	8	4
9382	25267676	15	11
9383	25267797	9	4
9384	25267868	104	69
9385	25268576	2	2
9386	25268597	14	3
9387	25268671	3	3
9388	25268700	7	3
9389	25268758	27	20
9390	25268955	66	37
9391	25269388	21	9
9392	25269539	15	12
9393	25269659	62	46
9394	25270098	33	27
9395	25270336	12	10
9396	25270433	18	16
9397	25270579	13	8
9398	25270679	12	10
9399	25270773	54	16
9400	25271092	248	119
9401	25272558	118	24
9402	25273201	4	2
9403	25273238	3	3
9404	25273271	2	2
9405	25273294	83	51
9406	25273888	4	2
9407	25273925	89	55
9408	25274555	3	3
9409	25274587	3	3
9410	25274620	4	2
9411	25274657	14	6
9412	25274761	105	50
9413	25275472	6	4
9414	25275527	4	2
9415	25275564	4	2
9416	25275599	114	67
9417	25276382	2	2
9418	25276405	11	6
9419	25276490	6	4
9420	25276543	84	54
9421	25277146	4	2
9422	25277183	6	3
9423	25277235	8	6
9424	25277301	118	68
9425	25278093	70	14
9426	25278492	18	12
9427	25278624	95	66
9428	25279293	6	3
9429	25279343	97	73
9430	25280033	32	10
9431	25280240	14	12
9432	25280350	117	74
9433	25281154	4	2
9434	25281191	4	2
9435	25281228	99	66
9436	25281912	5	3
9437	25281956	6	4
9438	25282010	541	72
9439	25284503	4	2
9440	25284540	85	53
9441	25285147	18	16
9442	25285289	4	2
9443	25285326	302	107
9444	25287089	5	5
9445	25287135	20	2
9446	25287240	8	4
9447	25287302	2	2
9448	25287325	4	2
9449	25287362	5	3
9450	25287406	5	3
9451	25287453	14	11
9452	25287568	116	85
9453	25288373	3	3
9454	25288405	5	3
9455	25288451	4	2
9456	25288488	37	17
9457	25288733	2	2
9458	25288756	2	2
9459	25288779	4	2
9460	25288816	85	59
9461	25289420	75	52
9462	25289950	120	2
9463	25290515	4	2
9464	25290552	130	74
9465	25291389	4	2
9466	25291426	72	45
9467	25291947	8	4
9468	25292013	83	54
9469	25292612	7	6
9470	25292674	5	5
9471	25292722	3	3
9472	25292755	91	61
9473	25293402	4	2
9474	25293439	64	40
9475	25293895	11	8
9476	25293988	60	36
9477	25294424	88	52
9478	25295037	29	7
9479	25295218	2	2
9480	25295241	2	2
9481	25295264	13	5
9482	25295357	5	3
9483	25295403	77	49
9484	25295936	2	2
9485	25295959	3	3
9486	25295991	5	3
9487	25296037	62	46
9488	25296488	5	5
9489	25296537	2	2
9490	25296560	2	2
9491	25296583	3	3
9492	25296614	94	69
9493	25297258	4	2
9494	25297295	5	3
9495	25297341	4	3
9496	25297381	68	46
9497	25297880	67	46
9498	25298366	8	8
9499	25298437	63	42
9500	25298894	6	3
9501	25298947	4	4
9502	25298986	2	2
9503	25299009	72	37
9504	25299511	48	37
9505	25299857	78	51
9506	25300414	4	2
9507	25300451	3	3
9508	25300483	98	67
9509	25301170	4	2
9510	25301207	2	2
9511	25301230	55	41
9512	25301629	31	7
9513	25301814	5	3
9514	25301860	81	54
9515	25302419	5	5
9516	25302469	210	74
9517	25303677	25	25
9518	25303853	2	2
9519	25303876	57	41
9520	25304282	2	2
9521	25304305	49	33
9522	25304672	72	42
9523	25305193	150	88
9524	25306188	84	51
9525	25306789	3	3
9526	25306822	54	43
9527	25307221	5	3
9528	25307266	15	12
9529	25307384	7	5
9530	25307446	40	29
9531	25307747	6	4
9532	25307796	60	42
9533	25308234	4	2
9534	25308271	278	7
9535	25309818	4	2
9536	25309853	4	2
9537	25309888	2	2
9538	25309911	116	76
9539	25310667	4	2
9540	25310704	2	2
9541	25310727	2	2
9542	25310750	57	43
9543	25311164	2	2
9544	25311187	45	36
9545	25311530	20	14
9546	25311678	2	2
9547	25311701	57	50
9548	25312109	2	2
9549	25312132	2	2
9550	25312155	2	2
9551	25312178	49	41
9552	25312548	2	2
9553	25312571	66	50
9554	25313034	2	2
9555	25313057	48	36
9556	25313405	2	2
9557	25313428	7	6
9558	25313489	97	39
9559	25314104	3	3
9560	25314135	2	2
9561	25314158	2	2
9562	25314181	70	47
9563	25314679	4	3
9564	25314718	5	3
9565	25314765	44	24
9566	25315052	97	75
9567	25315722	16	10
9568	25315845	97	57
9569	25316524	2	2
9570	25316547	51	38
9571	25316937	2	2
9572	25316960	4	2
9573	25316997	39	34
9574	25317300	4	2
9575	25317337	58	42
9576	25317751	4	2
9577	25317788	2	2
9578	25317811	18	11
9579	25317941	7	3
9580	25317991	41	33
9581	25318297	63	28
9582	25318701	68	45
9583	25319174	10	3
9584	25319247	46	34
9585	25319589	2	2
9586	25319612	59	42
9587	25320033	7	6
9588	25320094	3	3
9589	25320126	49	36
9590	25320471	3	3
9591	25320502	5	3
9592	25320547	143	92
9593	25321479	2	2
9594	25321502	2	2
9595	25321525	3	3
9596	25321557	3	3
9597	25321589	46	34
9598	25321914	13	10
9599	25322014	4	2
9600	25322049	2	2
9601	25322072	2	2
9602	25322095	10	7
9603	25322172	2	2
9604	25322195	83	54
9605	25322777	2	2
9606	25322800	34	26
9607	25323047	18	18
9608	25323188	61	45
9609	25323608	102	63
9610	25324251	125	41
9611	25324961	2	2
9612	25324984	94	39
9613	25325553	2	2
9614	25325576	92	43
9615	25326154	2	2
9616	25326177	2	2
9617	25326200	42	28
9618	25326505	68	8
9619	25326866	29	10
9620	25327049	3	3
9621	25327081	2	2
9622	25327104	34	28
9623	25327365	12	11
9624	25327468	43	32
9625	25327785	3	3
9626	25327815	3	3
9627	25327847	36	28
9628	25328123	3	3
9629	25328155	54	40
9630	25328545	43	34
9631	25328864	2	2
9632	25328887	57	43
9633	25329288	3	3
9634	25329318	48	36
9635	25329661	3	3
9636	25329693	73	45
9637	25330183	5	4
9638	25330228	984	287
9639	25335358	2	2
9640	25335381	60	39
9641	25335816	2	2
9642	25335839	48	36
9643	25336200	2	2
9644	25336223	45	31
9645	25336559	2	2
9646	25336582	2	2
9647	25336605	4	2
9648	25336640	5	3
9649	25336684	47	37
9650	25337025	2	2
9651	25337048	4	2
9652	25337083	63	50
9653	25337549	2	2
9654	25337572	51	36
9655	25337953	2	2
9656	25337976	43	30
9657	25338297	2	2
9658	25338320	2	2
9659	25338343	2	2
9660	25338366	40	28
9661	25338671	2	2
9662	25338694	2	2
9663	25338717	59	38
9664	25339124	3	3
9665	25339154	42	32
9666	25339459	2	2
9667	25339482	2	2
9668	25339505	28	24
9669	25339723	2	2
9670	25339746	47	30
9671	25340104	2	2
9672	25340127	34	26
9673	25340386	154	79
9674	25341367	41	34
9675	25341672	3	3
9676	25341704	2	2
9677	25341727	57	39
9678	25342127	11	9
9679	25342212	53	34
9680	25342593	77	46
9681	25343087	84	59
9682	25343651	2	2
9683	25343674	50	33
9684	25344042	4	2
9685	25344077	37	26
9686	25344342	2	2
9687	25344365	39	24
9688	25344626	48	33
9689	25344921	43	28
9690	25345231	3	3
9691	25345264	57	42
9692	25345665	3	3
9693	25345697	41	30
9694	25345998	2	2
9695	25346021	4	2
9696	25346056	48	33
9697	25346401	3	3
9698	25346434	41	31
9699	25346747	6	3
9700	25346798	62	38
9701	25347220	2	2
9702	25347243	2	2
9703	25347266	39	25
9704	25347548	24	20
9705	25347726	58	37
9706	25348131	99	46
9707	25348733	37	25
9708	25348991	15	12
9709	25349106	42	27
9710	25349417	2	2
9711	25349440	72	49
9712	25349939	4	4
9713	25349978	35	26
9714	25350235	140	97
9715	25351188	33	26
9716	25351435	2	2
9717	25351458	60	31
9718	25351849	28	20
9719	25352059	54	32
9720	25352444	3	3
9721	25352476	56	37
9722	25352874	4	2
9723	25352909	52	33
9724	25353272	4	2
9725	25353307	48	38
9726	25353659	20	13
9727	25353808	2	2
9728	25353831	68	38
9729	25354308	2	2
9730	25354331	50	32
9731	25354691	6	3
9732	25354740	39	26
9733	25355024	3	3
9734	25355057	43	37
9735	25355368	2	2
9736	25355391	58	42
9737	25355810	2	2
9738	25355833	2	2
9739	25355856	56	39
9740	25356264	26	13
9741	25356444	43	34
9742	25356754	2	2
9743	25356777	33	25
9744	25357024	2	2
9745	25357047	45	35
9746	25357378	2	2
9747	25357401	53	39
9748	25357780	7	6
9749	25357842	10	10
9750	25357922	13	11
9751	25358019	58	24
9752	25358421	6	6
9753	25358480	69	28
9754	25358956	34	28
9755	25359200	24	16
9756	25359372	41	30
9757	25359671	2	2
9758	25359694	8	4
9759	25359754	55	29
9760	25360120	2	2
9761	25360143	26	18
9762	25360338	53	25
9763	25360711	2	2
9764	25360734	48	30
9765	25361085	2	2
9766	25361108	60	40
9767	25361527	3	3
9768	25361559	2	2
9769	25361582	104	30
9770	25362286	4	4
9771	25362327	43	31
9772	25362636	2	2
9773	25362659	2	2
9774	25362682	63	50
9775	25363122	39	25
9776	25363396	3	3
9777	25363429	48	37
9778	25363765	6	6
9779	25363818	314	221
9780	25365762	854	113
9781	25369730	68	47
9782	25370200	8	6
9783	25370268	31	24
9784	25370473	38	25
9785	25370758	7	3
9786	25370818	48	25
9787	25371141	132	81
9788	25371965	26	24
9789	25372166	42	28
9790	25372485	54	38
9791	25372882	31	28
9792	25373128	29	26
9793	25373352	32	25
9794	25373596	36	26
9795	25373859	7	6
9796	25373919	8	6
9797	25373987	381	22
9798	25375667	31	22
9799	25375900	30	21
9800	25376115	2	2
9801	25376138	32	21
9802	25376376	40	33
9803	25376679	29	21
9804	25376903	40	23
9805	25377196	26	19
9806	25377397	43	32
9807	25377709	46	21
9808	25378043	30	24
9809	25378276	30	24
9810	25378504	31	23
9811	25378734	36	25
9812	25379000	28	19
9813	25379219	33	25
9814	25379467	6	5
9815	25379519	30	22
9816	25379748	11	6
9817	25379831	28	20
9818	25380045	37	29
9819	25380310	2	2
9820	25380333	45	31
9821	25380667	5	4
9822	25380714	33	25
9823	25380964	833	25
9824	25384424	130	40
9825	25385267	24	17
9826	25385448	30	23
9827	25385681	25	20
9828	25385876	32	23
9829	25386116	41	34
9830	25386424	41	30
9831	25386727	154	22
9832	25387646	31	25
9833	25387888	141	8
9834	25388520	32	25
9835	25388770	65	39
9836	25389215	51	32
9837	25389596	71	44
9838	25390080	50	29
9839	25390435	41	33
9840	25390726	43	26
9841	25391042	63	35
9842	25391494	29	21
9843	25391708	27	22
9844	25391909	44	33
9845	25392221	66	49
9846	25392674	33	26
9847	25392915	28	25
9848	25393134	41	33
9849	25393437	22	20
9850	25393608	29	24
9851	25393832	88	41
9852	25394440	33	26
9853	25394682	39	33
9854	25394982	32	24
9855	25395219	188	37
9856	25396254	2	2
9857	25396277	35	26
9858	25396537	4	4
9859	25396578	291	84
9860	25398393	23	19
9861	25398571	4	4
9862	25398610	27	21
9863	25398819	6	6
9864	25398878	53	18
9865	25399259	27	21
9866	25399463	42	31
9867	25399751	30	21
9868	25399972	262	102
9869	25401527	36	26
9870	25401781	30	24
9871	25402003	31	28
9872	25402244	41	33
9873	25402543	136	77
9874	25403407	47	33
9875	25403725	31	27
9876	25403959	35	20
9877	25404226	63	47
9878	25404662	42	27
9879	25404964	33	20
9880	25405201	46	28
9881	25405533	42	31
9882	25405830	2	2
9883	25405853	28	22
9884	25406066	52	25
9885	25406453	33	26
9886	25406698	58	44
9887	25407124	49	44
9888	25407440	35	26
9889	25407699	106	90
9890	25408439	46	34
9891	25408770	35	28
9892	25409034	34	28
9893	25409297	34	26
9894	25409547	35	27
9895	25409809	2	2
9896	25409832	26	20
9897	25410032	23	18
9898	25410207	2	2
9899	25410230	10	7
9900	25410316	30	24
9901	25410547	46	31
9902	25410863	284	132
9903	25412650	35	27
9904	25412906	2	2
9905	25412929	27	20
9906	25413129	39	30
9907	25413406	25	21
9908	25413601	43	29
9909	25413921	21	16
9910	25414075	8	4
9911	25414134	28	23
9912	25414348	26	24
9913	25414554	20	17
9914	25414708	13	13
9915	25414815	18	17
9916	25414958	23	16
9917	25415130	22	20
9918	25415302	33	27
9919	25415544	122	47
9920	25416363	118	46
9921	25417159	32	27
9922	25417405	70	51
9923	25417876	33	27
9924	25418133	32	23
9925	25418367	39	23
9926	25418636	29	23
9927	25418854	32	23
9928	25419091	39	32
9929	25419368	29	20
9930	25419575	34	26
9931	25419819	205	62
9932	25421051	38	30
9933	25421333	36	19
9934	25421578	52	40
9935	25421961	48	23
9936	25422293	56	38
9937	25422690	43	26
9938	25422994	89	53
9939	25423602	64	58
9940	25424034	61	39
9941	25424461	44	30
9942	25424768	28	21
9943	25424978	28	23
9944	25425194	13	12
9945	25425294	18	10
9946	25425418	31	26
9947	25425662	45	28
9948	25425978	35	27
9949	25426227	48	27
9950	25426564	88	52
9951	25427172	34	29
9952	25427425	37	28
9953	25427690	42	31
9954	25428003	56	44
9955	25428406	24	22
9956	25428596	27	23
9957	25428795	25	23
9958	25428977	29	29
9959	25429201	47	38
9960	25429541	23	22
9961	25429718	30	29
9962	25429951	136	28
9963	25430841	33	28
9964	25431095	25	25
9965	25431287	45	31
9966	25431596	108	38
9967	25432224	28	24
9968	25432445	17	17
9969	25432579	43	33
9970	25432895	19	19
9971	25433042	24	21
9972	25433227	41	36
9973	25433517	127	44
9974	25434251	270	115
9975	25435947	25	20
9976	25436140	23	21
9977	25436319	64	45
9978	25436785	30	26
9979	25437016	29	23
9980	25437226	29	24
9981	25437447	11	9
9982	25437540	31	24
9983	25437767	28	16
9984	25437983	36	36
9985	25438251	32	25
9986	25438484	26	26
9987	25438685	38	34
9988	25438954	24	23
9989	25439140	27	20
9990	25439350	25	23
9991	25439546	52	36
9992	25439895	22	21
9993	25440070	24	22
9994	25440258	30	28
9995	25440485	26	24
9996	25440686	42	34
9997	25440992	46	28
9998	25441320	27	18
9999	25441516	26	24
10000	25441713	39	33
10001	25442004	25	22
10002	25442191	35	31
10003	25442455	25	21
10004	25442646	2	2
10005	25442670	3	3
10006	25442704	2	2
10007	25442728	11	6
10008	25442812	68	12
10009	25443183	2	2
10010	25443207	3	3
10011	25443240	25	18
10012	25443428	9	6
10013	25443506	78	43
10014	25444050	33	24
10015	25444302	437	90
10016	25446889	2	2
10017	25446913	2	2
10018	25446937	45	31
10019	25447270	2	2
10020	25447294	16	13
10021	25447417	30	19
10022	25447618	13	8
10023	25447724	2	2
10024	25447748	2	2
10025	25447772	52	18
10026	25448136	11	7
10027	25448220	2	2
10028	25448244	2	2
10029	25448268	7	3
10030	25448322	7	5
10031	25448383	80	52
10032	25448936	4	4
10033	25448978	197	146
10034	25450279	31	17
10035	25450494	103	48
10036	25451200	23	21
10037	25451379	2	2
10038	25451403	2	2
10039	25451427	2	2
10040	25451451	14	8
10041	25451561	275	97
10042	25453298	201	11
10043	25454199	72	40
10044	25454692	26	13
10045	25454867	3	3
10046	25454900	4	4
10047	25454942	2	2
10048	25454966	21	12
10049	25455127	24	18
10050	25455324	3	3
10051	25455358	2	2
10052	25455382	5	5
10053	25455428	2	2
10054	25455452	2	2
10055	25455476	16	10
10056	25455599	2	2
10057	25455623	2	2
10058	25455647	2	2
10059	25455671	2	2
10060	25455695	3	3
10061	25455729	33	14
10062	25455950	164	81
10063	25457081	4	4
10064	25457122	214	89
10065	25458476	5	3
10066	25458523	7	5
10067	25458585	4	4
10068	25458625	11	9
10069	25458719	120	70
10070	25459535	2	2
10071	25459559	111	66
10072	25460285	134	63
10073	25461180	3	3
10074	25461214	7	3
10075	25461268	92	52
10076	25461897	4	4
10077	25461937	4	4
10078	25461980	2	2
10079	25462004	112	52
10080	25462771	38	20
10081	25463051	114	63
10082	25463847	199	77
10083	25464945	4	2
10084	25464983	315	159
10085	25466885	73	43
10086	25467408	8	7
10087	25467481	27	17
10088	25467686	154	58
10089	25468669	114	25
10090	25469399	2	2
10091	25469423	118	68
10092	25470243	29	23
10093	25470456	5	3
10094	25470499	30	5
10095	25470649	3	3
10096	25470681	103	61
10097	25471382	106	65
10098	25472089	2	2
10099	25472113	100	62
10100	25472810	15	11
10101	25472934	30	19
10102	25473153	2	2
10103	25473177	2	2
10104	25473201	2	2
10105	25473225	77	46
10106	25473770	89	21
10107	25474285	2	2
10108	25474309	14	11
10109	25474419	3	3
10110	25474453	124	67
10111	25475294	4	4
10112	25475334	6	5
10113	25475390	25	22
10114	25475593	2	2
10115	25475617	34	29
10116	25475879	19	17
10117	25476036	4	2
10118	25476074	15	11
10119	25476189	7	6
10120	25476249	9	8
10121	25476330	4	4
10122	25476374	2	2
10123	25476398	11	6
10124	25476493	34	31
10125	25476720	2	2
10126	25476744	2	2
10127	25476768	12	7
10128	25476864	72	41
10129	25477352	2	2
10130	25477376	2	2
10131	25477400	6	4
10132	25477450	126	49
10133	25478275	20	18
10134	25478423	51	34
10135	25478793	3	3
10136	25478826	2	2
10137	25478850	2	2
10138	25478874	12	9
10139	25478970	4	4
10140	25479011	168	72
10141	25480041	392	156
10142	25482198	120	20
10143	25482971	2	2
10144	25482995	2	2
10145	25483019	3	3
10146	25483052	2	2
10147	25483076	2	2
10148	25483100	2	2
10149	25483124	44	22
10150	25483425	2	2
10151	25483449	22	13
10152	25483616	61	20
10153	25484031	3	3
10154	25484064	399	174
10155	25486495	187	65
10156	25487727	2	2
10157	25487751	196	77
10158	25488991	2	2
10159	25489015	2	2
10160	25489039	18	9
10161	25489177	42	31
10162	25489492	2	2
10163	25489516	2	2
10164	25489540	45	27
10165	25489878	96	43
10166	25490473	2	2
10167	25490497	5	3
10168	25490543	3	3
10169	25490575	2	2
10170	25490599	2	2
10171	25490623	4	4
10172	25490663	15	7
10173	25490776	13	9
10174	25490876	2	2
10175	25490900	3	3
10176	25490934	28	14
10177	25491146	14	8
10178	25491251	3	3
10179	25491285	6	6
10180	25491341	15	6
10181	25491440	3	3
10182	25491472	2	2
10183	25491496	46	28
10184	25491853	8	6
10185	25491918	5	5
10186	25491967	5	4
10187	25492013	7	7
10188	25492077	2	2
10189	25492101	2	2
10190	25492125	8	8
10191	25492200	2	2
10192	25492224	20	17
10193	25492382	2	2
10194	25492406	24	13
10195	25492592	17	14
10196	25492735	2	2
10197	25492759	7	5
10198	25492813	2	2
10199	25492837	11	8
10200	25492925	2	2
